,date,product,machine
9135,2020-12-14 06:36:55,coffee,D
9136,2020-12-14 06:38:04,coffee,A
9137,2020-12-14 06:41:12,coffee,B
9138,2020-12-14 06:43:12,coffee,D
9139,2020-12-14 06:44:13,coffee,B
9140,2020-12-14 06:47:59,coffee,D
9141,2020-12-14 06:53:34,coffee,B
9142,2020-12-14 06:59:11,coffee,C
9143,2020-12-14 06:59:53,soda,A
9144,2020-12-14 07:00:11,coffee,D
9145,2020-12-14 07:00:35,coffee,C
9146,2020-12-14 07:02:58,coffee,D
9147,2020-12-14 07:03:55,coffee,C
9148,2020-12-14 07:04:08,coffee,A
9149,2020-12-14 07:10:03,coffee,B
9150,2020-12-14 07:14:31,coffee,D
9151,2020-12-14 07:15:16,coffee,A
9152,2020-12-14 07:17:37,soda,C
9153,2020-12-14 07:19:15,coffee,D
9154,2020-12-14 07:19:22,coffee,D
9155,2020-12-14 07:19:36,coffee,C
9156,2020-12-14 07:20:28,coffee,B
9157,2020-12-14 07:22:11,soda,B
9158,2020-12-14 07:26:44,coffee,A
9159,2020-12-14 07:29:11,coffee,A
9160,2020-12-14 07:30:18,coffee,B
9161,2020-12-14 07:31:23,coffee,A
9162,2020-12-14 07:34:01,soda,D
9163,2020-12-14 07:36:18,coffee,C
9164,2020-12-14 07:38:33,coffee,D
9165,2020-12-14 07:42:09,coffee,D
9166,2020-12-14 07:44:50,coffee,A
9167,2020-12-14 07:46:23,coffee,D
9168,2020-12-14 07:46:27,soda,B
9169,2020-12-14 07:48:53,coffee,D
9170,2020-12-14 07:52:45,coffee,B
9171,2020-12-14 07:53:35,coffee,A
9172,2020-12-14 07:54:45,coffee,D
9173,2020-12-14 08:02:13,soda,C
9174,2020-12-14 08:03:24,coffee,D
9175,2020-12-14 08:04:13,coffee,D
9176,2020-12-14 08:06:05,coffee,A
9177,2020-12-14 08:08:08,coffee,A
9178,2020-12-14 08:09:00,coffee,C
9179,2020-12-14 08:12:29,coffee,D
9180,2020-12-14 08:16:24,soda,D
9181,2020-12-14 08:17:11,soda,B
9182,2020-12-14 08:18:11,coffee,B
9183,2020-12-14 08:18:18,coffee,B
9184,2020-12-14 08:20:57,coffee,A
9185,2020-12-14 08:21:47,coffee,D
9186,2020-12-14 08:24:35,coffee,D
9187,2020-12-14 08:25:23,coffee,A
9188,2020-12-14 08:25:29,coffee,A
9189,2020-12-14 08:26:07,coffee,B
9190,2020-12-14 08:27:55,coffee,D
9191,2020-12-14 08:28:48,coffee,B
9192,2020-12-14 08:30:18,coffee,C
9193,2020-12-14 08:32:24,coffee,C
9194,2020-12-14 08:33:03,soda,D
9195,2020-12-14 08:34:32,coffee,D
9196,2020-12-14 08:36:12,coffee,B
9197,2020-12-14 08:45:41,coffee,B
9198,2020-12-14 08:47:30,coffee,D
9199,2020-12-14 08:47:50,coffee,A
9200,2020-12-14 08:53:21,coffee,A
9201,2020-12-14 08:54:22,coffee,B
9202,2020-12-14 09:00:58,coffee,D
9203,2020-12-14 09:01:26,soda,B
9204,2020-12-14 09:02:45,coffee,B
9205,2020-12-14 09:10:02,soda,B
9206,2020-12-14 09:10:04,soda,D
9207,2020-12-14 09:11:49,soda,B
9208,2020-12-14 09:12:38,coffee,A
9209,2020-12-14 09:13:45,coffee,D
9210,2020-12-14 09:14:55,coffee,C
9211,2020-12-14 09:15:03,coffee,B
9212,2020-12-14 09:15:22,coffee,D
9213,2020-12-14 09:15:40,coffee,A
9214,2020-12-14 09:15:56,coffee,C
9215,2020-12-14 09:16:18,coffee,B
9216,2020-12-14 09:20:24,coffee,B
9217,2020-12-14 09:21:06,coffee,D
9218,2020-12-14 09:22:08,coffee,A
9219,2020-12-14 09:24:45,soda,D
9220,2020-12-14 09:25:27,coffee,C
9221,2020-12-14 09:25:59,coffee,A
9222,2020-12-14 09:27:11,soda,A
9223,2020-12-14 09:29:18,coffee,B
9224,2020-12-14 09:31:56,coffee,D
9225,2020-12-14 09:37:45,coffee,B
9226,2020-12-14 09:37:55,coffee,A
9227,2020-12-14 09:38:43,coffee,D
9228,2020-12-14 09:39:19,coffee,A
9229,2020-12-14 09:39:29,coffee,D
9230,2020-12-14 09:40:17,coffee,B
9231,2020-12-14 09:42:22,coffee,B
9232,2020-12-14 09:44:03,coffee,D
9233,2020-12-14 09:46:13,coffee,C
9234,2020-12-14 09:48:41,soda,D
9235,2020-12-14 09:48:44,coffee,B
9236,2020-12-14 09:49:58,coffee,B
9237,2020-12-14 09:52:08,coffee,D
9238,2020-12-14 09:55:49,coffee,B
9239,2020-12-14 09:57:20,soda,A
9240,2020-12-14 09:58:12,coffee,A
9241,2020-12-14 09:59:07,coffee,D
9242,2020-12-14 09:59:19,coffee,B
9243,2020-12-14 10:00:41,coffee,B
9244,2020-12-14 10:02:46,coffee,D
9245,2020-12-14 10:05:45,coffee,A
9246,2020-12-14 10:05:50,coffee,D
9247,2020-12-14 10:05:57,soda,D
9248,2020-12-14 10:06:57,coffee,D
9249,2020-12-14 10:07:09,coffee,D
9250,2020-12-14 10:07:48,soda,B
9251,2020-12-14 10:09:03,coffee,A
9252,2020-12-14 10:09:04,coffee,D
9253,2020-12-14 10:11:19,soda,D
9254,2020-12-14 10:14:20,coffee,B
9255,2020-12-14 10:18:48,soda,A
9256,2020-12-14 10:20:19,coffee,A
9257,2020-12-14 10:20:25,coffee,B
9258,2020-12-14 10:25:19,coffee,B
9259,2020-12-14 10:26:33,coffee,C
9260,2020-12-14 10:26:51,coffee,D
9261,2020-12-14 10:30:15,coffee,A
9262,2020-12-14 10:31:15,coffee,C
9263,2020-12-14 10:33:09,coffee,A
9264,2020-12-14 10:33:16,soda,C
9265,2020-12-14 10:34:23,coffee,D
9266,2020-12-14 10:34:50,coffee,D
9267,2020-12-14 10:34:56,coffee,A
9268,2020-12-14 10:36:12,coffee,D
9269,2020-12-14 10:37:30,coffee,A
9270,2020-12-14 10:43:40,coffee,C
9271,2020-12-14 10:44:09,coffee,B
9272,2020-12-14 10:47:10,soda,D
9273,2020-12-14 10:48:51,coffee,A
9274,2020-12-14 10:49:57,coffee,A
9275,2020-12-14 10:50:10,coffee,D
9276,2020-12-14 10:52:45,coffee,A
9277,2020-12-14 10:53:07,coffee,D
9278,2020-12-14 10:53:16,coffee,A
9279,2020-12-14 10:54:57,coffee,B
9280,2020-12-14 10:55:01,coffee,B
9281,2020-12-14 10:55:23,coffee,A
9282,2020-12-14 10:55:39,soda,B
9283,2020-12-14 10:59:55,coffee,B
9284,2020-12-14 11:00:13,soda,C
9285,2020-12-14 11:01:38,coffee,A
9286,2020-12-14 11:02:20,soda,C
9287,2020-12-14 11:03:12,soda,B
9288,2020-12-14 11:05:27,coffee,C
9289,2020-12-14 11:09:55,coffee,C
9290,2020-12-14 11:10:52,coffee,A
9291,2020-12-14 11:10:53,coffee,D
9292,2020-12-14 11:12:47,coffee,B
9293,2020-12-14 11:14:27,coffee,A
9294,2020-12-14 11:15:34,coffee,D
9295,2020-12-14 11:15:45,coffee,C
9296,2020-12-14 11:21:08,coffee,C
9297,2020-12-14 11:21:48,soda,D
9298,2020-12-14 11:22:00,coffee,A
9299,2020-12-14 11:22:15,coffee,C
9300,2020-12-14 11:23:14,coffee,B
9301,2020-12-14 11:25:00,coffee,B
9302,2020-12-14 11:26:38,coffee,B
9303,2020-12-14 11:26:42,soda,C
9304,2020-12-14 11:29:35,coffee,A
9305,2020-12-14 11:36:29,coffee,A
9306,2020-12-14 11:36:36,soda,C
9307,2020-12-14 11:36:36,coffee,B
9308,2020-12-14 11:38:20,soda,B
9309,2020-12-14 11:38:26,coffee,A
9310,2020-12-14 11:38:40,coffee,B
9311,2020-12-14 11:39:20,coffee,D
9312,2020-12-14 11:41:51,coffee,D
9313,2020-12-14 11:43:55,coffee,B
9314,2020-12-14 11:47:06,coffee,B
9315,2020-12-14 11:50:01,coffee,B
9316,2020-12-14 11:52:36,coffee,C
9317,2020-12-14 11:52:46,coffee,C
9318,2020-12-14 11:55:46,coffee,A
9319,2020-12-14 11:58:50,coffee,D
9320,2020-12-14 12:02:11,coffee,C
9321,2020-12-14 12:02:43,coffee,B
9322,2020-12-14 12:04:53,soda,C
9323,2020-12-14 12:07:02,coffee,C
9324,2020-12-14 12:07:45,coffee,C
9325,2020-12-14 12:08:07,coffee,B
9326,2020-12-14 12:14:14,coffee,B
9327,2020-12-14 12:15:53,coffee,C
9328,2020-12-14 12:19:37,soda,B
9329,2020-12-14 12:21:50,coffee,B
9330,2020-12-14 12:22:40,coffee,C
9331,2020-12-14 12:23:04,coffee,D
9332,2020-12-14 12:26:46,soda,A
9333,2020-12-14 12:28:01,soda,B
9334,2020-12-14 12:28:33,coffee,C
9335,2020-12-14 12:28:37,coffee,C
9336,2020-12-14 12:30:29,coffee,A
9337,2020-12-14 12:30:41,coffee,D
9338,2020-12-14 12:33:06,soda,B
9339,2020-12-14 12:34:43,coffee,A
9340,2020-12-14 12:38:19,coffee,C
9341,2020-12-14 12:38:42,coffee,B
9342,2020-12-14 12:43:39,coffee,D
9343,2020-12-14 12:45:14,coffee,D
9344,2020-12-14 12:48:39,soda,A
9345,2020-12-14 12:54:53,coffee,B
9346,2020-12-14 12:55:32,coffee,D
9347,2020-12-14 12:59:44,coffee,B
9348,2020-12-14 13:01:22,coffee,B
9349,2020-12-14 13:02:11,coffee,B
9350,2020-12-14 13:06:15,coffee,D
9351,2020-12-14 13:07:35,soda,A
9352,2020-12-14 13:08:20,coffee,C
9353,2020-12-14 13:09:06,soda,D
9354,2020-12-14 13:14:54,coffee,A
9355,2020-12-14 13:16:34,coffee,C
9356,2020-12-14 13:22:51,soda,A
9357,2020-12-14 13:24:20,soda,D
9358,2020-12-14 13:28:07,soda,C
9359,2020-12-14 13:29:58,coffee,B
9360,2020-12-14 13:29:59,coffee,C
9361,2020-12-14 13:31:18,coffee,B
9362,2020-12-14 13:32:16,coffee,D
9363,2020-12-14 13:33:05,coffee,C
9364,2020-12-14 13:33:18,coffee,C
9365,2020-12-14 13:35:54,soda,D
9366,2020-12-14 13:36:54,coffee,C
9367,2020-12-14 13:36:59,coffee,C
9368,2020-12-14 13:37:07,coffee,C
9369,2020-12-14 13:37:16,coffee,D
9370,2020-12-14 13:37:27,coffee,D
9371,2020-12-14 13:39:02,soda,C
9372,2020-12-14 13:42:52,coffee,C
9373,2020-12-14 13:44:07,coffee,C
9374,2020-12-14 13:44:44,soda,D
9375,2020-12-14 13:48:49,coffee,B
9376,2020-12-14 13:49:52,soda,A
9377,2020-12-14 13:51:01,soda,C
9378,2020-12-14 13:56:51,coffee,D
9379,2020-12-14 13:57:56,soda,B
9380,2020-12-14 14:04:30,coffee,A
9381,2020-12-14 14:06:54,coffee,B
9382,2020-12-14 14:12:37,coffee,D
9383,2020-12-14 14:13:43,soda,A
9384,2020-12-14 14:17:55,coffee,A
9385,2020-12-14 14:19:33,nrj,C
9386,2020-12-14 14:19:45,soda,A
9387,2020-12-14 14:20:47,coffee,D
9388,2020-12-14 14:21:38,coffee,B
9389,2020-12-14 14:21:44,soda,D
9390,2020-12-14 14:27:35,coffee,B
9391,2020-12-14 14:27:58,coffee,A
9392,2020-12-14 14:29:23,coffee,B
9393,2020-12-14 14:29:38,coffee,B
9394,2020-12-14 14:29:42,soda,B
9395,2020-12-14 14:30:04,soda,D
9396,2020-12-14 14:31:47,coffee,D
9397,2020-12-14 14:36:45,coffee,B
9398,2020-12-14 14:40:32,soda,B
9399,2020-12-14 14:47:07,coffee,D
9400,2020-12-14 14:47:37,coffee,B
9401,2020-12-14 14:48:44,coffee,A
9402,2020-12-14 14:52:42,coffee,D
9403,2020-12-14 14:56:20,coffee,D
9404,2020-12-14 14:57:09,soda,D
9405,2020-12-14 15:02:48,coffee,D
9406,2020-12-14 15:03:28,coffee,B
9407,2020-12-14 15:08:18,soda,B
9408,2020-12-14 15:11:03,coffee,D
9409,2020-12-14 15:11:14,coffee,D
9410,2020-12-14 15:15:21,coffee,B
9411,2020-12-14 15:16:39,coffee,A
9412,2020-12-14 15:18:02,soda,C
9413,2020-12-14 15:18:15,coffee,C
9414,2020-12-14 15:20:52,soda,B
9415,2020-12-14 15:25:25,coffee,C
9416,2020-12-14 15:32:42,coffee,D
9417,2020-12-14 15:34:43,coffee,B
9418,2020-12-14 15:35:04,soda,C
9419,2020-12-14 15:39:31,soda,D
9420,2020-12-14 15:41:26,coffee,D
9421,2020-12-14 15:45:17,coffee,D
9422,2020-12-14 15:46:53,coffee,B
9423,2020-12-14 15:53:13,soda,D
9424,2020-12-14 15:57:40,coffee,D
9425,2020-12-14 16:02:16,soda,D
9426,2020-12-14 16:04:30,coffee,A
9427,2020-12-14 16:13:27,coffee,A
9428,2020-12-14 16:14:03,coffee,D
9429,2020-12-14 16:23:11,soda,C
9430,2020-12-14 16:31:03,nrj,C
9431,2020-12-14 16:36:36,soda,D
9432,2020-12-14 16:40:38,nrj,C
9433,2020-12-14 16:43:22,soda,D
9434,2020-12-14 16:52:41,soda,B
9435,2020-12-14 16:57:38,soda,A
9436,2020-12-14 17:01:48,nrj,C
9437,2020-12-14 17:04:47,soda,D
9438,2020-12-14 17:07:42,soda,D
9439,2020-12-14 17:07:52,coffee,C
9440,2020-12-14 17:11:47,soda,D
9441,2020-12-14 17:18:40,coffee,A
9442,2020-12-14 17:19:37,coffee,B
9443,2020-12-14 17:29:25,nrj,C
9444,2020-12-14 17:29:50,coffee,D
9445,2020-12-14 17:32:10,soda,B
9446,2020-12-14 17:35:36,coffee,D
9447,2020-12-14 17:44:49,soda,D
9448,2020-12-14 17:47:25,nrj,C
9449,2020-12-14 18:00:07,soda,B
9450,2020-12-14 18:18:59,soda,A
9451,2020-12-14 18:22:04,nrj,C
9452,2020-12-14 18:28:10,soda,D
9453,2020-12-14 18:28:18,soda,B
9454,2020-12-14 18:39:41,coffee,D
9455,2020-12-14 18:43:07,soda,A
9456,2020-12-14 18:50:18,nrj,A
9457,2020-12-14 18:51:46,soda,D
9458,2020-12-14 18:57:25,soda,A
9459,2020-12-14 19:04:47,soda,D
9460,2020-12-14 19:06:08,soda,A
9461,2020-12-14 19:11:49,coffee,D
9462,2020-12-14 19:15:59,soda,D
9463,2020-12-14 19:20:49,nrj,D
9464,2020-12-14 19:23:59,soda,D
9465,2020-12-14 19:26:12,soda,A
9466,2020-12-14 19:29:42,coffee,B
9467,2020-12-14 19:30:25,soda,D
9468,2020-12-14 19:45:50,soda,A
9469,2020-12-14 19:58:49,coffee,C
9470,2020-12-14 20:06:37,nrj,A
9471,2020-12-14 20:21:30,soda,B
9472,2020-12-14 20:25:51,nrj,A
9473,2020-12-14 20:35:46,soda,D
9474,2020-12-14 21:10:33,nrj,C
9475,2020-12-14 21:14:14,soda,A
9476,2020-12-14 21:31:45,soda,A
9477,2020-12-14 21:38:46,nrj,C
9478,2020-12-14 21:39:48,nrj,A
9479,2020-12-14 21:46:24,soda,C
9480,2020-12-14 21:55:29,coffee,A
9481,2020-12-14 22:17:44,nrj,C
9482,2020-12-14 22:22:18,soda,C
9483,2020-12-14 22:44:27,nrj,C
9484,2020-12-14 22:52:02,coffee,D
9485,2020-12-14 22:55:56,nrj,C
9486,2020-12-14 23:00:25,nrj,A
9487,2020-12-14 23:32:09,soda,D
9488,2020-12-14 23:41:13,soda,A
9489,2020-12-14 23:50:16,soda,B
9490,2020-12-15 00:27:11,coffee,A
9491,2020-12-15 00:31:31,soda,C
9492,2020-12-15 00:50:41,soda,A
9493,2020-12-15 01:01:06,coffee,A
9494,2020-12-15 01:01:30,soda,A
9495,2020-12-15 01:27:27,soda,A
9496,2020-12-15 01:37:13,coffee,D
9497,2020-12-15 01:52:51,soda,C
9498,2020-12-15 01:59:54,coffee,D
9499,2020-12-15 05:03:19,soda,A
9500,2020-12-15 05:09:24,coffee,A
9501,2020-12-15 05:13:04,coffee,D
9502,2020-12-15 05:23:52,coffee,D
9503,2020-12-15 05:27:02,coffee,B
9504,2020-12-15 05:27:16,coffee,C
9505,2020-12-15 05:31:13,coffee,B
9506,2020-12-15 05:33:18,coffee,B
9507,2020-12-15 05:34:17,coffee,C
9508,2020-12-15 05:34:36,coffee,B
9509,2020-12-15 05:35:11,coffee,D
9510,2020-12-15 05:35:18,coffee,D
9511,2020-12-15 05:42:59,coffee,D
9512,2020-12-15 05:52:09,coffee,A
9513,2020-12-15 05:55:15,coffee,C
9514,2020-12-15 05:58:31,coffee,A
9515,2020-12-15 05:58:49,coffee,D
9516,2020-12-15 05:59:10,coffee,A
9517,2020-12-15 05:59:57,coffee,A
9518,2020-12-15 06:01:28,coffee,B
9519,2020-12-15 06:01:32,coffee,B
9520,2020-12-15 06:15:07,coffee,D
9521,2020-12-15 06:18:11,coffee,A
9522,2020-12-15 06:18:33,coffee,B
9523,2020-12-15 06:22:17,coffee,B
9524,2020-12-15 06:23:32,coffee,D
9525,2020-12-15 06:23:48,coffee,C
9526,2020-12-15 06:24:45,coffee,B
9527,2020-12-15 06:29:55,coffee,D
9528,2020-12-15 06:34:34,coffee,C
9529,2020-12-15 06:35:01,coffee,D
9530,2020-12-15 06:36:32,coffee,A
9531,2020-12-15 06:37:12,coffee,A
9532,2020-12-15 06:39:23,coffee,D
9533,2020-12-15 06:46:41,coffee,D
9534,2020-12-15 06:48:12,coffee,B
9535,2020-12-15 06:49:57,coffee,C
9536,2020-12-15 06:53:16,coffee,A
9537,2020-12-15 06:54:15,coffee,A
9538,2020-12-15 06:57:12,coffee,A
9539,2020-12-15 07:02:45,coffee,D
9540,2020-12-15 07:02:52,coffee,D
9541,2020-12-15 07:05:56,coffee,C
9542,2020-12-15 07:07:11,coffee,A
9543,2020-12-15 07:11:49,coffee,D
9544,2020-12-15 07:18:43,coffee,C
9545,2020-12-15 07:20:07,coffee,A
9546,2020-12-15 07:21:22,coffee,A
9547,2020-12-15 07:21:41,coffee,B
9548,2020-12-15 07:23:08,coffee,D
9549,2020-12-15 07:32:55,coffee,C
9550,2020-12-15 07:32:56,coffee,B
9551,2020-12-15 07:34:45,coffee,D
9552,2020-12-15 07:37:28,coffee,A
9553,2020-12-15 07:37:31,coffee,B
9554,2020-12-15 07:37:47,coffee,B
9555,2020-12-15 07:40:40,coffee,D
9556,2020-12-15 07:41:06,coffee,B
9557,2020-12-15 07:41:07,coffee,C
9558,2020-12-15 07:43:09,coffee,A
9559,2020-12-15 07:43:18,coffee,C
9560,2020-12-15 07:45:58,coffee,A
9561,2020-12-15 07:46:15,coffee,C
9562,2020-12-15 07:47:47,coffee,A
9563,2020-12-15 07:47:53,coffee,B
9564,2020-12-15 07:50:41,soda,C
9565,2020-12-15 07:50:50,coffee,C
9566,2020-12-15 07:52:14,coffee,B
9567,2020-12-15 07:52:51,coffee,C
9568,2020-12-15 07:59:20,coffee,B
9569,2020-12-15 08:03:04,coffee,C
9570,2020-12-15 08:08:47,coffee,C
9571,2020-12-15 08:13:05,coffee,C
9572,2020-12-15 08:16:18,coffee,C
9573,2020-12-15 08:16:31,coffee,C
9574,2020-12-15 08:17:48,coffee,B
9575,2020-12-15 08:19:02,soda,A
9576,2020-12-15 08:23:21,coffee,C
9577,2020-12-15 08:23:35,coffee,D
9578,2020-12-15 08:25:45,coffee,B
9579,2020-12-15 08:26:17,coffee,A
9580,2020-12-15 08:28:34,coffee,C
9581,2020-12-15 08:33:02,coffee,C
9582,2020-12-15 08:33:31,coffee,D
9583,2020-12-15 08:34:26,coffee,C
9584,2020-12-15 08:38:12,coffee,B
9585,2020-12-15 08:38:20,coffee,C
9586,2020-12-15 08:40:11,coffee,B
9587,2020-12-15 08:42:55,coffee,B
9588,2020-12-15 08:45:13,coffee,B
9589,2020-12-15 08:48:08,soda,C
9590,2020-12-15 08:52:16,nrj,C
9591,2020-12-15 08:56:47,coffee,A
9592,2020-12-15 08:59:35,soda,A
9593,2020-12-15 09:01:02,coffee,D
9594,2020-12-15 09:01:26,soda,A
9595,2020-12-15 09:01:32,coffee,B
9596,2020-12-15 09:06:14,coffee,A
9597,2020-12-15 09:07:36,coffee,A
9598,2020-12-15 09:10:13,coffee,C
9599,2020-12-15 09:11:23,soda,C
9600,2020-12-15 09:12:36,coffee,C
9601,2020-12-15 09:14:47,coffee,A
9602,2020-12-15 09:15:08,coffee,B
9603,2020-12-15 09:18:02,coffee,D
9604,2020-12-15 09:18:33,coffee,A
9605,2020-12-15 09:21:51,coffee,D
9606,2020-12-15 09:21:53,coffee,D
9607,2020-12-15 09:23:27,coffee,D
9608,2020-12-15 09:25:36,coffee,D
9609,2020-12-15 09:28:01,coffee,C
9610,2020-12-15 09:31:26,coffee,A
9611,2020-12-15 09:33:06,coffee,A
9612,2020-12-15 09:33:10,coffee,B
9613,2020-12-15 09:33:13,coffee,A
9614,2020-12-15 09:35:58,coffee,A
9615,2020-12-15 09:38:05,coffee,C
9616,2020-12-15 09:39:32,soda,A
9617,2020-12-15 09:40:54,coffee,D
9618,2020-12-15 09:41:38,coffee,B
9619,2020-12-15 09:42:24,coffee,C
9620,2020-12-15 09:51:30,coffee,A
9621,2020-12-15 09:52:11,coffee,A
9622,2020-12-15 09:54:16,coffee,B
9623,2020-12-15 09:56:48,coffee,A
9624,2020-12-15 09:58:23,coffee,A
9625,2020-12-15 09:58:26,soda,A
9626,2020-12-15 09:59:57,coffee,A
9627,2020-12-15 10:03:14,coffee,C
9628,2020-12-15 10:04:04,coffee,C
9629,2020-12-15 10:04:43,coffee,B
9630,2020-12-15 10:06:42,coffee,C
9631,2020-12-15 10:07:05,coffee,C
9632,2020-12-15 10:08:30,soda,A
9633,2020-12-15 10:09:41,coffee,B
9634,2020-12-15 10:16:06,coffee,A
9635,2020-12-15 10:16:14,coffee,D
9636,2020-12-15 10:21:34,soda,C
9637,2020-12-15 10:25:25,coffee,B
9638,2020-12-15 10:28:20,coffee,D
9639,2020-12-15 10:30:49,coffee,B
9640,2020-12-15 10:30:57,coffee,B
9641,2020-12-15 10:33:03,coffee,C
9642,2020-12-15 10:33:05,coffee,B
9643,2020-12-15 10:35:50,coffee,A
9644,2020-12-15 10:36:54,coffee,B
9645,2020-12-15 10:38:14,coffee,D
9646,2020-12-15 10:38:48,coffee,B
9647,2020-12-15 10:39:08,coffee,A
9648,2020-12-15 10:40:23,coffee,A
9649,2020-12-15 10:46:48,coffee,A
9650,2020-12-15 10:47:49,coffee,A
9651,2020-12-15 10:48:36,coffee,A
9652,2020-12-15 10:54:23,coffee,A
9653,2020-12-15 10:54:51,coffee,D
9654,2020-12-15 10:56:26,coffee,A
9655,2020-12-15 10:57:01,coffee,C
9656,2020-12-15 10:57:13,coffee,D
9657,2020-12-15 11:02:45,coffee,D
9658,2020-12-15 11:04:01,coffee,A
9659,2020-12-15 11:08:06,coffee,C
9660,2020-12-15 11:11:20,coffee,C
9661,2020-12-15 11:13:46,soda,C
9662,2020-12-15 11:14:21,coffee,A
9663,2020-12-15 11:17:24,coffee,A
9664,2020-12-15 11:20:29,coffee,B
9665,2020-12-15 11:22:09,coffee,A
9666,2020-12-15 11:26:57,coffee,B
9667,2020-12-15 11:28:12,coffee,A
9668,2020-12-15 11:28:48,coffee,B
9669,2020-12-15 11:33:45,coffee,B
9670,2020-12-15 11:33:48,coffee,D
9671,2020-12-15 11:34:21,coffee,A
9672,2020-12-15 11:36:04,coffee,A
9673,2020-12-15 11:37:44,coffee,D
9674,2020-12-15 11:38:06,coffee,D
9675,2020-12-15 11:41:05,coffee,A
9676,2020-12-15 11:41:31,coffee,D
9677,2020-12-15 11:42:00,coffee,C
9678,2020-12-15 11:43:17,coffee,A
9679,2020-12-15 11:47:04,soda,A
9680,2020-12-15 11:47:45,soda,A
9681,2020-12-15 11:48:12,coffee,A
9682,2020-12-15 11:49:14,coffee,D
9683,2020-12-15 11:51:12,coffee,D
9684,2020-12-15 11:51:41,coffee,B
9685,2020-12-15 11:54:59,soda,C
9686,2020-12-15 11:56:58,coffee,C
9687,2020-12-15 11:58:55,coffee,C
9688,2020-12-15 12:00:50,coffee,D
9689,2020-12-15 12:00:58,coffee,A
9690,2020-12-15 12:02:40,coffee,B
9691,2020-12-15 12:04:09,coffee,D
9692,2020-12-15 12:07:55,coffee,C
9693,2020-12-15 12:10:41,coffee,D
9694,2020-12-15 12:11:32,coffee,A
9695,2020-12-15 12:13:23,coffee,B
9696,2020-12-15 12:14:34,coffee,D
9697,2020-12-15 12:15:06,coffee,C
9698,2020-12-15 12:17:04,soda,A
9699,2020-12-15 12:21:08,coffee,D
9700,2020-12-15 12:24:22,coffee,B
9701,2020-12-15 12:25:30,coffee,D
9702,2020-12-15 12:26:10,coffee,B
9703,2020-12-15 12:26:33,coffee,D
9704,2020-12-15 12:26:44,coffee,D
9705,2020-12-15 12:28:55,coffee,B
9706,2020-12-15 12:31:28,coffee,C
9707,2020-12-15 12:36:14,coffee,C
9708,2020-12-15 12:36:57,coffee,B
9709,2020-12-15 12:39:37,coffee,C
9710,2020-12-15 12:43:37,coffee,A
9711,2020-12-15 12:43:52,coffee,B
9712,2020-12-15 12:44:21,coffee,C
9713,2020-12-15 12:45:47,coffee,D
9714,2020-12-15 12:46:57,soda,A
9715,2020-12-15 12:50:42,soda,C
9716,2020-12-15 12:53:27,coffee,C
9717,2020-12-15 12:58:26,coffee,C
9718,2020-12-15 12:58:51,soda,C
9719,2020-12-15 12:59:23,coffee,C
9720,2020-12-15 13:10:17,coffee,A
9721,2020-12-15 13:12:02,coffee,A
9722,2020-12-15 13:12:26,coffee,B
9723,2020-12-15 13:14:02,soda,C
9724,2020-12-15 13:14:30,coffee,D
9725,2020-12-15 13:15:30,coffee,B
9726,2020-12-15 13:16:11,coffee,C
9727,2020-12-15 13:16:40,coffee,C
9728,2020-12-15 13:16:46,coffee,C
9729,2020-12-15 13:20:27,coffee,D
9730,2020-12-15 13:22:25,coffee,D
9731,2020-12-15 13:25:30,coffee,A
9732,2020-12-15 13:25:52,coffee,C
9733,2020-12-15 13:29:07,coffee,D
9734,2020-12-15 13:31:50,coffee,D
9735,2020-12-15 13:36:03,coffee,D
9736,2020-12-15 13:39:02,coffee,A
9737,2020-12-15 13:42:23,coffee,A
9738,2020-12-15 13:43:01,coffee,B
9739,2020-12-15 13:47:54,coffee,B
9740,2020-12-15 13:56:55,coffee,B
9741,2020-12-15 14:03:33,coffee,B
9742,2020-12-15 14:04:26,coffee,A
9743,2020-12-15 14:05:00,coffee,D
9744,2020-12-15 14:05:24,coffee,D
9745,2020-12-15 14:05:27,soda,A
9746,2020-12-15 14:11:31,soda,C
9747,2020-12-15 14:15:11,coffee,B
9748,2020-12-15 14:15:13,coffee,B
9749,2020-12-15 14:18:15,soda,C
9750,2020-12-15 14:21:25,coffee,C
9751,2020-12-15 14:21:31,coffee,B
9752,2020-12-15 14:27:52,coffee,A
9753,2020-12-15 14:45:12,coffee,D
9754,2020-12-15 14:46:47,coffee,A
9755,2020-12-15 14:47:13,coffee,A
9756,2020-12-15 14:50:15,coffee,B
9757,2020-12-15 15:02:03,soda,C
9758,2020-12-15 15:08:57,coffee,D
9759,2020-12-15 15:10:30,coffee,A
9760,2020-12-15 15:13:40,coffee,C
9761,2020-12-15 15:14:19,coffee,B
9762,2020-12-15 15:19:04,coffee,C
9763,2020-12-15 15:19:41,coffee,D
9764,2020-12-15 15:27:43,coffee,D
9765,2020-12-15 15:27:53,coffee,A
9766,2020-12-15 15:28:34,coffee,A
9767,2020-12-15 15:34:09,coffee,A
9768,2020-12-15 15:35:41,coffee,C
9769,2020-12-15 15:39:37,coffee,A
9770,2020-12-15 15:42:20,coffee,B
9771,2020-12-15 15:46:45,nrj,A
9772,2020-12-15 15:47:33,coffee,D
9773,2020-12-15 15:48:52,coffee,D
9774,2020-12-15 15:49:27,coffee,C
9775,2020-12-15 16:02:52,nrj,A
